lag                  	value                
1011                 	0.189980120882473    
1012                 	0.167663018490027    
1013                 	0.141748831399925    
1014                 	0.116492387513672    
1015                 	0.0899794838909363   
1016                 	0.0642720438790431   
1017                 	0.0315796282786963   
1018                 	-0.0012779690501892  
1019                 	-0.0341129870766228  
1020                 	-0.0643986931427626  
1021                 	-0.0907912297988072  
1022                 	-0.107784541266736   
1023                 	-0.11993167257893    
1024                 	-0.130557577557473   
1025                 	-0.14009651899723    
1026                 	-0.147747686917046   
1027                 	-0.147460700885977   
1028                 	-0.146428272333614   
1029                 	-0.139664820945008   
1030                 	-0.138558034724168   
1031                 	-0.139569904022184   
1032                 	-0.139607933758906   
1033                 	-0.136586845426193   
1034                 	-0.129690207518795   
1035                 	-0.123300047336967   
1036                 	-0.121318319498021   
1037                 	-0.121107000678118   
1038                 	-0.125779796851881   
1039                 	-0.135157741904285   
1040                 	-0.138820589938365   
1041                 	-0.140591398929922   
1042                 	-0.132579236415839   
1043                 	-0.114103018804634   
1044                 	-0.0942582098840387  
1045                 	-0.068966969318517   
1046                 	-0.0397421182152958  
1047                 	-0.00645997457693542 
1048                 	0.0265081802497842   
1049                 	0.0567346329386164   
1050                 	0.0868278628333132   
1051                 	0.120642788807161    
1052                 	0.155035183668685    
1053                 	0.200709967938855    
1054                 	0.242816482211351    
1055                 	0.26248429593725     
1056                 	0.280996866562889    
1057                 	0.265593160439192    
1058                 	0.238082433734458    
1059                 	0.222961710164252    
1060                 	0.196198929038819    
1061                 	0.167796156506879    
1062                 	0.142544244648404    
1063                 	0.11315940632582     
1064                 	0.0831180068677779   
1065                 	0.0540558831442425   
1066                 	0.0203827937884422   
1067                 	-0.0152304732908136  
1068                 	-0.0494377957596658  
1069                 	-0.0779024993594098  
1070                 	-0.0950725567802515  
1071                 	-0.107591548919914   
1072                 	-0.113820794773388   
1073                 	-0.117645248863113   
1074                 	-0.116023959473293   
1075                 	-0.110007944508713   
1076                 	-0.106864926148589   
1077                 	-0.109752471579551   
1078                 	-0.11406122097952    
1079                 	-0.112096530982543   
1080                 	-0.107636956830286   
1081                 	-0.110625007933015   
1082                 	-0.113130190567866   
1083                 	-0.11323997220095    
1084                 	-0.120909054224948   
1085                 	-0.127887983680356   
1086                 	-0.127786401506956   
1087                 	-0.128381934558371   
1088                 	-0.129091121669532   
1089                 	-0.128311712817036   
1090                 	-0.119152136948311   
1091                 	-0.10368012474157    
1092                 	-0.081572006448485   
1093                 	-0.0593390248054813  
1094                 	-0.0360576651270994  
1095                 	-0.00538146415295098 
1096                 	0.0240818522298273   
1097                 	0.0549044770152724   
1098                 	0.0879416259244399   
1099                 	0.11925999884365     
1100                 	0.150586853955268    
1101                 	0.180280147495765    
1102                 	0.206543014250981    
1103                 	0.229005434655181    
1104                 	0.242287899704233    
1105                 	0.241114987622771    
1106                 	0.228103487632502    
1107                 	0.209686947046328    
1108                 	0.190240687760245    
1109                 	0.162635686157741    
1110                 	0.132177694614034    
1111                 	0.102800514464539    
1112                 	0.0689599691257675   
1113                 	0.0360598011759417   
1114                 	0.00702037236864439  
1115                 	-0.0179501368165721  
1116                 	-0.0496231757924187  
1117                 	-0.0796034884617083  
1118                 	-0.0992260605155092  
1119                 	-0.107586537637033   
1120                 	-0.104801007319788   
1121                 	-0.100064183262484   
1122                 	-0.100355959375962   
1123                 	-0.103951980226712   
1124                 	-0.112561085706086   
1125                 	-0.124277045318144   
1126                 	-0.129425618162609   
1127                 	-0.130004608330372   
1128                 	-0.128149826478658   
1129                 	-0.128200389555403   
1130                 	-0.132918678043053   
1131                 	-0.133512541074493   
1132                 	-0.133369690715626   
1133                 	-0.137920614289056   
1134                 	-0.140575774811968   
1135                 	-0.144275243912455   
1136                 	-0.145836424275891   
1137                 	-0.141383522316609   
1138                 	-0.131487011729155   
1139                 	-0.114286460313922   
1140                 	-0.0892669163459622  
1141                 	-0.0615362004894058  
1142                 	-0.034257248257221   
1143                 	-0.00864059628011527 
1144                 	0.0131750238225573   
1145                 	0.0398534322916655   
1146                 	0.0692401979307497   
1147                 	0.0990072655123231   
1148                 	0.130083135875209    
1149                 	0.161969049818791    
1150                 	0.19563686380908     
1151                 	0.220349571888447    
1152                 	0.23514300066792     
1153                 	0.231689042542947    
1154                 	0.215102571377095    
1155                 	0.200691865490276    
1156                 	0.181096291226939    
1157                 	0.159889033762234    
1158                 	0.138627964473947    
1159                 	0.116840009247501    
1160                 	0.0919561427316046   
1161                 	0.0612468733190608   
1162                 	0.0324353181299719   
1163                 	0.00588596523440589  
1164                 	-0.0211338483321581  
1165                 	-0.047530931755364   
1166                 	-0.0635396001262874  
1167                 	-0.0704007559573111  
1168                 	-0.078241427973913   
1169                 	-0.0894381327871245  
1170                 	-0.0901322949253987  
1171                 	-0.0893786531893005  
1172                 	-0.096577376362938   
1173                 	-0.100226371247243   
1174                 	-0.106554764693407   
1175                 	-0.113444957807686   
1176                 	-0.112501150629755   
1177                 	-0.116253386605584   
1178                 	-0.121891275086121   
1179                 	-0.118911611795351   
1180                 	-0.119606325019628   
1181                 	-0.119624037644007   
1182                 	-0.11315811918927    
1183                 	-0.110400914741115   
1184                 	-0.112859530672525   
1185                 	-0.112666253049384   
1186                 	-0.105150594671186   
1187                 	-0.0930781671475741  
1188                 	-0.0765716829617852  
1189                 	-0.054870939966475   
1190                 	-0.0308608525941564  
1191                 	-0.00570994183917465 
1192                 	0.0246495380738119   
1193                 	0.0555156194787821   
1194                 	0.0840178377167793   
1195                 	0.108483333066629    
1196                 	0.132108112255652    
1197                 	0.155735144953155    
1198                 	0.177870871321634    
1199                 	0.201696583653869    
1200                 	0.212711821441461    
1201                 	0.203812983566392    
1202                 	0.186452732388993    
1203                 	0.164881302106737    
1204                 	0.137815204881706    
1205                 	0.114075783491485    
1206                 	0.0939589591270737   
1207                 	0.0742973982763345   
1208                 	0.051114007833048    
1209                 	0.0244413630320329   
1210                 	-0.00272856487796969 
1211                 	-0.0298728650577712  
1212                 	-0.050906849093305   
1213                 	-0.075738545034613   
1214                 	-0.0984367124275676  
1215                 	-0.11124148176677    
1216                 	-0.119299123227973   
1217                 	-0.11414810561028    
1218                 	-0.109983528797632   
1219                 	-0.108389383016857   
1220                 	-0.109439509337708   
1221                 	-0.112733144966723   
1222                 	-0.107372169422533   
1223                 	-0.0999987306143403  
1224                 	-0.0997857116787818  
1225                 	-0.104173359661874   
1226                 	-0.111229366787865   
1227                 	-0.11302509005449    
1228                 	-0.112298243556618   
1229                 	-0.113209895206653   
1230                 	-0.113567569990368   
1231                 	-0.114025567130813   
1232                 	-0.113775440041763   
1233                 	-0.114148629676703   
1234                 	-0.11398505394535    
1235                 	-0.103845326855921   
1236                 	-0.0850024448378301  
1237                 	-0.065027223264614   
1238                 	-0.0391165369103166  
1239                 	-0.00723531264667197 
1240                 	0.0169183354456618   
1241                 	0.0402298026911983   
1242                 	0.0692213702886346   
1243                 	0.0966542932760223   
1244                 	0.123944515328606    
1245                 	0.152033362285554    
1246                 	0.181288592179284    
1247                 	0.211449017758692    
1248                 	0.228375797293279    
1249                 	0.223791739852925    
1250                 	0.20565953393011     
1251                 	0.182106245281795    
1252                 	0.153171396668539    
1253                 	0.127402908820667    
1254                 	0.10691767448331     
1255                 	0.0853325007250142   
1256                 	0.058984310035613    
1257                 	0.0351464094121268   
1258                 	0.00864023438927121  
1259                 	-0.023588132332887   
1260                 	-0.059636054226952   
1261                 	-0.0879709802421459  
1262                 	-0.104855468105805   
1263                 	-0.109279449101593   
1264                 	-0.10934962443397    
1265                 	-0.108029707213899   
1266                 	-0.109501883025852   
1267                 	-0.116013438322307   
1268                 	-0.120360128102948   
1269                 	-0.129319284993508   
1270                 	-0.138133964814375   
1271                 	-0.138656373670039   
1272                 	-0.130532656807966   
1273                 	-0.127010188963069   
1274                 	-0.124538063923283   
1275                 	-0.115213632914809   
1276                 	-0.112431515261618   
1277                 	-0.114801514028365   
1278                 	-0.116451018542013   
1279                 	-0.118814562252305   
1280                 	-0.120374768983332   
1281                 	-0.119693228681814   
1282                 	-0.112417762379625   
1283                 	-0.0902812231170159  
1284                 	-0.0661183257905362  
1285                 	-0.0439853640069248  
1286                 	-0.01533704188938    
1287                 	0.00947605919653732  
1288                 	0.0354337573422796   
1289                 	0.0623416131124327   
1290                 	0.0855793302063773   
1291                 	0.114235585443587    
1292                 	0.148823740498238    
1293                 	0.180812328592139    
1294                 	0.205812796960283    
1295                 	0.221266794774521    
1296                 	0.233597029943374    
1297                 	0.234560524732933    
1298                 	0.22177564378046     
1299                 	0.201842195135406    
1300                 	0.175159209647211    
1301                 	0.140240316096145    
1302                 	0.10914733238357     
1303                 	0.0824987493990773   
1304                 	0.0563874611701104   
1305                 	0.0350048412928004   
1306                 	0.0155035727817478   
1307                 	-0.00882096854313792 
1308                 	-0.0356392442343991  
1309                 	-0.0610792521677111  
1310                 	-0.0846698996203199  
1311                 	-0.0954761390023478  
1312                 	-0.099210317500671   
1313                 	-0.109969697846306   
1314                 	-0.117025573044728   
1315                 	-0.129467455662096   
1316                 	-0.138697056452645   
1317                 	-0.136264625898896   
1318                 	-0.129658696751078   
1319                 	-0.125462810922405   
1320                 	-0.124326928261454   
1321                 	-0.127001595218161   
1322                 	-0.13258761359732    
1323                 	-0.135978346323548   
1324                 	-0.135007132473932   
1325                 	-0.131043467648602   
1326                 	-0.129658848268358   
1327                 	-0.132389092042376   
1328                 	-0.13918681680655    
1329                 	-0.144189295611273   
1330                 	-0.137272987984452   
1331                 	-0.116605730918895   
1332                 	-0.0884149221045543  
1333                 	-0.0601736523396429  
1334                 	-0.0369446608568508  
1335                 	-0.0172318419570081  
1336                 	0.000913549900541525 
1337                 	0.0202425336854385   
1338                 	0.0406818354486978   
1339                 	0.0654058636747318   
1340                 	0.094702872086355    
1341                 	0.128483878659765    
1342                 	0.156924347406883    
1343                 	0.182095757359297    
1344                 	0.197197325817405    
1345                 	0.193859109492724    
1346                 	0.177345338786951    
1347                 	0.154279424264356    
1348                 	0.134202882485748    
1349                 	0.111254392756766    
1350                 	0.0817694697962706   
1351                 	0.0588982195486043   
1352                 	0.0403982342790279   
1353                 	0.0189810881290883   
1354                 	-0.00674628489337145 
1355                 	-0.0301716440654768  
1356                 	-0.0523846266411694  
1357                 	-0.0732845091201188  
1358                 	-0.0871396755644626  
1359                 	-0.0893474323055505  
1360                 	-0.0945723268060956  
1361                 	-0.101940599835802   
1362                 	-0.104795005374668   
1363                 	-0.108720554072881   
1364                 	-0.111062880143446   
1365                 	-0.121923387318003   
1366                 	-0.131608747280937   
1367                 	-0.13196047288956    
1368                 	-0.130857844559256   
1369                 	-0.12786644102142    
1370                 	-0.122325112702319   
1371                 	-0.115838526788957   
1372                 	-0.115080181184723   
1373                 	-0.116200627795593   
1374                 	-0.12116389245638    
1375                 	-0.126099462209973   
1376                 	-0.129494887185707   
1377                 	-0.126549608261868   
1378                 	-0.111821891905297   
1379                 	-0.0952548907985318  
1380                 	-0.0735927158552073  
1381                 	-0.0544042675905878  
1382                 	-0.0295700267060542  
1383                 	-0.00325653214040692 
1384                 	0.0220166722865029   
1385                 	0.0504730578801094   
1386                 	0.0733951936168946   
1387                 	0.0936350260519919   
1388                 	0.122508274709537    
1389                 	0.156218489729038    
1390                 	0.184023360571681    
1391                 	0.205197941927513    
1392                 	0.21918852739824     
1393                 	0.212554025810473    
1394                 	0.194888559809698    
1395                 	0.176114676772145    
1396                 	0.158087324200629    
1397                 	0.136199775635442    
1398                 	0.111158148918343    
1399                 	0.0830497783976583   
1400                 	0.0560993715588906   
1401                 	0.0313492406202044   
1402                 	0.00318014985066823  
1403                 	-0.0229542411769508  
1404                 	-0.0465757919881231  
1405                 	-0.0672537172337884  
1406                 	-0.0802213532272047  
1407                 	-0.0847351145659765  
1408                 	-0.0869976097652883  
1409                 	-0.0934859685401694  
1410                 	-0.0995687848234506  
1411                 	-0.10602743626821    
1412                 	-0.114150862988813   
1413                 	-0.116257530169316   
1414                 	-0.115310974738223   
1415                 	-0.118168562213117   
1416                 	-0.121296139782095   
1417                 	-0.124664190926354   
1418                 	-0.124113790602932   
1419                 	-0.118923702365267   
1420                 	-0.112799295617485   
1421                 	-0.109017633720681   
1422                 	-0.107490206558424   
1423                 	-0.107046293067651   
1424                 	-0.111917441169752   
1425                 	-0.113852697112165   
1426                 	-0.107785956078477   
1427                 	-0.0922271688218384  
1428                 	-0.073313964582001   
1429                 	-0.0544034538440741  
1430                 	-0.0276541325192033  
1431                 	0.00163636496963409  
1432                 	0.0270679323444941   
1433                 	0.0472869830140501   
1434                 	0.0703009140174365   
1435                 	0.0963472945797645   
1436                 	0.11770574370547     
1437                 	0.142138559889487    
1438                 	0.164068265621193    
1439                 	0.182331233126536    
1440                 	0.196672123101568    
1441                 	0.209316742628323    
1442                 	0.209024937014764    
1443                 	0.201951667930349    
1444                 	0.185226959687158    
1445                 	0.154792558016289    
1446                 	0.123390692499789    
1447                 	0.0921524995157697   
1448                 	0.0646895600733018   
1449                 	0.0393512355191954   
1450                 	0.0180321994262034   
1451                 	0.000726433959955395 
1452                 	-0.0218014518394937  
1453                 	-0.0442364359518379  
1454                 	-0.0564830065460103  
1455                 	-0.0677788134648978  
1456                 	-0.0773990136999871  
1457                 	-0.0816979791941801  
1458                 	-0.0910544036741508  
1459                 	-0.100540866644435   
1460                 	-0.105118893891834   
1461                 	-0.106875391884209   
1462                 	-0.109332010921421   
1463                 	-0.10569881101494    
1464                 	-0.098826944951888   
1465                 	-0.0930613499498945  
1466                 	-0.0857810573041549  
1467                 	-0.0835794001816047  
1468                 	-0.0832088229404054  
1469                 	-0.0887771504311607  
1470                 	-0.0967016648418669  
1471                 	-0.102723064773638   
1472                 	-0.10243130833932    
1473                 	-0.10233198670607    
1474                 	-0.100564103645347   
1475                 	-0.085054380449532   
1476                 	-0.0642427430794295  
1477                 	-0.0493282099558415  
1478                 	-0.0294578776175472  
1479                 	-0.00495321825374865 
1480                 	0.0170734031027059   
1481                 	0.0427198584229344   
1482                 	0.0680117175337994   
1483                 	0.0954921997357962   
1484                 	0.121922877524827    
1485                 	0.148864656152257    
1486                 	0.173856400036672    
1487                 	0.194933746785661    
1488                 	0.210156660077361    
1489                 	0.210027133540662    
1490                 	0.19605925058139     
1491                 	0.179099283599956    
1492                 	0.158239791668488    
1493                 	0.133578781605675    
1494                 	0.111295300639329    
1495                 	0.0892161473755865   
1496                 	0.0716731678614069   
1497                 	0.0562114487738205   
1498                 	0.0360196918517716   
1499                 	0.0129908285103662   
1500                 	-0.0139295771630709  
1501                 	-0.0407478480260961  
1502                 	-0.0615184228123914  
1503                 	-0.0706557578082752  
1504                 	-0.0798365003381551  
1505                 	-0.0897487133467883  
1506                 	-0.094322389657004   
1507                 	-0.0950023735943128  
1508                 	-0.0952523627602025  
1509                 	-0.0962416923351196  
1510                 	-0.0954022954221418  
1511                 	-0.0946206383677345  
1512                 	-0.0912966394185726  
1513                 	-0.0863799681506482  
1514                 	-0.0826985999430283  
1515                 	-0.0784386137755776  
1516                 	-0.0769227759510921  
1517                 	-0.0827722290941798  
1518                 	-0.0891956899943677  
1519                 	-0.0989310929219672  
1520                 	-0.110774819896417   
1521                 	-0.111755521302523   
1522                 	-0.104023373642972   
1523                 	-0.0908531025641937  
1524                 	-0.0736925390683325  
1525                 	-0.0541937114838889  
1526                 	-0.0371098958647018  
1527                 	-0.0189635279061304  
1528                 	0.0022366885347062   
1529                 	0.0286097555538148   
1530                 	0.0538666935123644   
1531                 	0.080376020434906    
1532                 	0.114173956487038    
1533                 	0.139864423160515    
1534                 	0.157149938525402    
1535                 	0.16806833845552     
1536                 	0.175009671158217    
1537                 	0.173227021194081    
1538                 	0.164263421443917    
1539                 	0.14749154107869     
1540                 	0.123259435564015    
1541                 	0.103860203629392    
1542                 	0.0879655984364213   
1543                 	0.0726533416982944   
1544                 	0.0570439191593275   
1545                 	0.0319226065872525   
1546                 	0.00607185084437501  
1547                 	-0.0138831249036618  
1548                 	-0.0343070884653296  
1549                 	-0.0604043283382399  
1550                 	-0.0811024248828111  
1551                 	-0.0943167006594608  
1552                 	-0.100515764180485   
1553                 	-0.105500737733205   
1554                 	-0.108704804868625   
1555                 	-0.109943666828557   
1556                 	-0.107034770045158   
1557                 	-0.0988754870635287  
1558                 	-0.0889577491590843  
1559                 	-0.0810327149213004  
1560                 	-0.0796019427945313  
1561                 	-0.0823293041766215  
1562                 	-0.0850374312251772  
1563                 	-0.0877086744950869  
1564                 	-0.088838567759714   
1565                 	-0.0862837483310897  
1566                 	-0.0859917388528108  
1567                 	-0.0893336586952342  
1568                 	-0.0918253091141793  
1569                 	-0.0942687541499408  
1570                 	-0.0926211114759644  
1571                 	-0.0802202585633528  
1572                 	-0.0600236360938013  
1573                 	-0.038472107675945   
1574                 	-0.0177846560224795  
1575                 	0.00282736375128538  
1576                 	0.0225348576948813   
1577                 	0.0431244960252202   
1578                 	0.0703916463214244   
1579                 	0.0927124207137766   
1580                 	0.113175090878724    
1581                 	0.139012492642272    
1582                 	0.163174163596304    
1583                 	0.187805538739532    
1584                 	0.208660372914071    
1585                 	0.205686146833897    
1586                 	0.187811255523726    
1587                 	0.165348386584382    
1588                 	0.145493965361469    
1589                 	0.129885378619783    
1590                 	0.107723619451802    
1591                 	0.0861768841950483   
1592                 	0.0659396182711152   
1593                 	0.0433588950781337   
1594                 	0.0221674744380543   
1595                 	0.00200457044227048  
1596                 	-0.0193440930458402  
1597                 	-0.0404386098727337  
1598                 	-0.0524210240196621  
1599                 	-0.0671453126934213  
1600                 	-0.0779986569734756  
1601                 	-0.0855623636216048  
1602                 	-0.0900201894582052  
1603                 	-0.0883946869542081  
1604                 	-0.0930190695806201  
1605                 	-0.101582092307477   
1606                 	-0.107402366791246   
1607                 	-0.110513010034831   
1608                 	-0.110902379721176   
1609                 	-0.108975145899248   
1610                 	-0.109160175400161   
1611                 	-0.107039846823493   
1612                 	-0.101306012051268   
1613                 	-0.0985963243717302  
1614                 	-0.0950562524970767  
1615                 	-0.0967936719059864  
1616                 	-0.0987201435566614  
1617                 	-0.0973925953199466  
1618                 	-0.0911871158754265  
1619                 	-0.0792584142312043  
1620                 	-0.0629052398662348  
1621                 	-0.0498053122182571  
1622                 	-0.0332147264556321  
1623                 	-0.00969935062399231 
1624                 	0.0146251461914085   
1625                 	0.0422727031945725   
1626                 	0.0717721945388564   
1627                 	0.102654202845883    
1628                 	0.132884530120338    
1629                 	0.156152686528432    
1630                 	0.182811931497764    
1631                 	0.198944450949436    
1632                 	0.202197220536935    
1633                 	0.202158882008232    
1634                 	0.187568005903311    
1635                 	0.164828482400977    
1636                 	0.140197812586051    
1637                 	0.112348796844539    
1638                 	0.0855178984532271   
1639                 	0.0631115551968249   
1640                 	0.0439649824550516   
1641                 	0.0274227447476974   
1642                 	0.00725601521583881  
1643                 	-0.0117846572061837  
1644                 	-0.0330337413172107  
1645                 	-0.0555905802123511  
1646                 	-0.0719714203857894  
1647                 	-0.0877400589790642  
1648                 	-0.101948338348366   
1649                 	-0.111949755582959   
1650                 	-0.116420821929413   
1651                 	-0.113861886686411   
1652                 	-0.11663425512801    
1653                 	-0.121633065068013   
1654                 	-0.127219821258494   
1655                 	-0.129680739592893   
1656                 	-0.132171537132793   
1657                 	-0.131429834225487   
1658                 	-0.13005816042198    
1659                 	-0.128280880352674   
1660                 	-0.12654448586595    
1661                 	-0.122008197842561   
1662                 	-0.116047842125974   
1663                 	-0.116943633347956   
1664                 	-0.116207790481366   
1665                 	-0.114649275686838   
1666                 	-0.10640779828258    
1667                 	-0.0857446936899596  
1668                 	-0.0601183505036041  
1669                 	-0.0382754669002829  
1670                 	-0.0180296851541483  
1671                 	0.0044519149350022   
1672                 	0.0325094188294903   
1673                 	0.0609898791319396   
1674                 	0.0793082886887741   
1675                 	0.0984435063633484   
1676                 	0.116988885798164    
1677                 	0.137487035563978    
1678                 	0.165156435787312    
1679                 	0.185274900085414    
1680                 	0.200550189707377    
1681                 	0.202686557987984    
1682                 	0.189428117818525    
1683                 	0.172304727926264    
1684                 	0.147888979342161    
1685                 	0.123183871520592    
1686                 	0.0989034511420861   
1687                 	0.0762350529463382   
1688                 	0.0555689066037505   
1689                 	0.0347795531616521   
1690                 	0.0148776048419512   
1691                 	-0.00582828982288377 
1692                 	-0.0258074437221043  
1693                 	-0.0442524314609338  
1694                 	-0.0608191295649717  
1695                 	-0.0766975954980588  
1696                 	-0.0886598078700976  
1697                 	-0.0986629517323989  
1698                 	-0.0982305199213717  
1699                 	-0.0920693893636639  
1700                 	-0.0901358071300168  
1701                 	-0.0886650950081769  
1702                 	-0.0896828247885501  
1703                 	-0.0912026829788422  
1704                 	-0.0938963591440448  
1705                 	-0.100569567796391   
1706                 	-0.106052621700547   
1707                 	-0.102686547015404   
1708                 	-0.100097234563719   
1709                 	-0.0989076146362478  
1710                 	-0.0952385353480779  
1711                 	-0.0947914947378685  
1712                 	-0.0939464421768074  
1713                 	-0.0915276265927472  
1714                 	-0.0837887435860411  
1715                 	-0.0658632705277834  
1716                 	-0.0402679923652643  
1717                 	-0.0101103200431257  
1718                 	0.016569818763775    
1719                 	0.0384040380779383   
1720                 	0.0566398743298027   
1721                 	0.0725338760020879   
1722                 	0.0876936413632999   
1723                 	0.10663061806907     
1724                 	0.126908876540278    
1725                 	0.144183407653873    
1726                 	0.163450413019456    
1727                 	0.179409822540119    
1728                 	0.192420960873903    
1729                 	0.199029628108434    
1730                 	0.190799851195531    
1731                 	0.172822075399505    
1732                 	0.151263093564509    
1733                 	0.123912732907003    
1734                 	0.095801022200019    
1735                 	0.0694764770538874   
1736                 	0.0476596865730198   
1737                 	0.0258105084896523   
1738                 	0.00114283765523589  
1739                 	-0.0187905260154704  
1740                 	-0.0371933255008241  
1741                 	-0.0574755901969833  
1742                 	-0.0746790873994777  
1743                 	-0.0858278795387655  
1744                 	-0.0971699334061678  
1745                 	-0.108087137274587   
1746                 	-0.110496750229337   
1747                 	-0.111625555608782   
1748                 	-0.11602728907818    
1749                 	-0.115328757498776   
1750                 	-0.112883334467752   
1751                 	-0.111364833403669   
1752                 	-0.108318486041263   
1753                 	-0.105011085855698   
1754                 	-0.101217739703141   
1755                 	-0.0981133911493668  
1756                 	-0.0965685924192845  
1757                 	-0.0943746821043736  
1758                 	-0.0911048392069489  
1759                 	-0.0890968609816799  
1760                 	-0.0847938880632595  
1761                 	-0.0784250306575056  
1762                 	-0.0717542590910692  
1763                 	-0.0646903312152261  
1764                 	-0.0547466790224644  
1765                 	-0.0386019723111349  
1766                 	-0.0198686065686672  
1767                 	0.00288968723274729  
1768                 	0.0245291477061932   
1769                 	0.0435429652563818   
1770                 	0.0575826172117594   
1771                 	0.0697116291106857   
1772                 	0.0882315357692191   
1773                 	0.110412852328625    
1774                 	0.133759287791256    
1775                 	0.155732026313701    
1776                 	0.171172041826152    
1777                 	0.167147184499418    
1778                 	0.155948366199013    
1779                 	0.144858036578837    
1780                 	0.131591702302361    
1781                 	0.108817426104836    
1782                 	0.0871180064126949   
1783                 	0.068958707068295    
1784                 	0.0488913288273387   
1785                 	0.035043008964969    
1786                 	0.0190141874974869   
1787                 	-0.000188308843534664
1788                 	-0.0193114607922772  
1789                 	-0.0369666218735907  
1790                 	-0.0538926413100487  
1791                 	-0.0702780514818653  
1792                 	-0.0811908902235383  
1793                 	-0.0899095618408067  
1794                 	-0.0996089326059983  
1795                 	-0.101888657774336   
1796                 	-0.101570926827531   
1797                 	-0.105910282683487   
1798                 	-0.104407638005301   
1799                 	-0.0970322225391342  
1800                 	-0.0950692221685419  
1801                 	-0.0954235268298008  
1802                 	-0.0905837330260811  
1803                 	-0.0880482073114597  
1804                 	-0.0868898082165683  
1805                 	-0.0777440100501834  
1806                 	-0.0732115134228837  
1807                 	-0.0734248842258034  
1808                 	-0.0709970697856095  
1809                 	-0.0712652783624892  
1810                 	-0.0693853804990978  
1811                 	-0.0597124540348119  
1812                 	-0.0450294283052989  
1813                 	-0.0297549753064918  
1814                 	-0.0140478945839135  
1815                 	0.00628984300361352  
1816                 	0.030411292756869    
1817                 	0.0513229195104422   
1818                 	0.0665857755790804   
1819                 	0.0819951048659115   
1820                 	0.0980620910256295   
1821                 	0.117923831212169    
1822                 	0.1386127094482      
1823                 	0.156525085164286    
1824                 	0.165902200707303    
1825                 	0.169061033380035    
1826                 	0.167026364700406    
1827                 	0.153855103799537    
1828                 	0.13022143146258     
1829                 	0.101678523572047    
1830                 	0.0731609933431767   
1831                 	0.049128903885112    
1832                 	0.0260270782886658   
1833                 	0.00987497289510661  
1834                 	-0.00316723936011936 
1835                 	-0.0195448276322113  
1836                 	-0.0400264869896165  
1837                 	-0.0592420051885614  
1838                 	-0.0784857049773998  
1839                 	-0.0962192833363014  
1840                 	-0.109240087284249   
1841                 	-0.118079128975997   
1842                 	-0.120357331967724   
1843                 	-0.121182467957135   
1844                 	-0.118014227116916   
1845                 	-0.113877964478463   
1846                 	-0.112841516521913   
1847                 	-0.107576614405934   
1848                 	-0.104859803321422   
1849                 	-0.104061236647479   
1850                 	-0.100663955528736   
1851                 	-0.0995846814152901  
1852                 	-0.0947845915106351  
1853                 	-0.0887853301339387  
1854                 	-0.0863122063925991  
1855                 	-0.0912523624513633  
1856                 	-0.0937740615881932  
1857                 	-0.0911485749170977  
1858                 	-0.0800035050029504  
1859                 	-0.0677916838252779  
1860                 	-0.0513658726516114  
1861                 	-0.0381338118248155  
1862                 	-0.0343255784875356  
1863                 	-0.0165166656087885  
1864                 	0.00286324270595291  
1865                 	0.0187005655033025   
1866                 	0.0390219839409641   
1867                 	0.0544967618883631   
1868                 	0.0673421404722803   
1869                 	0.0884509234169642   
1870                 	0.112362197989667    
1871                 	0.127746673343115    
1872                 	0.133089563208268    
1873                 	0.13296959289824     
1874                 	0.126670466796552    
1875                 	0.114071952199324    
1876                 	0.0969638670332291   
1877                 	0.0818739443304658   
1878                 	0.0670831127060607   
1879                 	0.0466738723517283   
1880                 	0.0242783709849662   
1881                 	0.00366065700390985  
1882                 	-0.0166432269718407  
1883                 	-0.0381034764122065  
1884                 	-0.0607321737477911  
1885                 	-0.0808143803291348  
1886                 	-0.0918448178194571  
1887                 	-0.0969667307912872  
1888                 	-0.100305141977302   
1889                 	-0.0995844282603305  
1890                 	-0.0992517565946799  
1891                 	-0.0985778047612205  
1892                 	-0.101821076493479   
1893                 	-0.105892747849073   
1894                 	-0.101765787000695   
1895                 	-0.0990398862825018  
1896                 	-0.0975276129763721  
1897                 	-0.0973659767345593  
1898                 	-0.0977128910451944  
1899                 	-0.101031939809259   
1900                 	-0.101241546517097   
1901                 	-0.0969378504809962  
1902                 	-0.0929902540671315  
1903                 	-0.0885333114020982  
1904                 	-0.084159978996202   
1905                 	-0.0820598920692186  
1906                 	-0.0777637823623223  
1907                 	-0.0721965942478147  
1908                 	-0.0585504380061415  
1909                 	-0.0357033559061869  
1910                 	-0.0124790456330396  
1911                 	0.0104823694602156   
1912                 	0.0310683343372295   
1913                 	0.0418219053410951   
1914                 	0.0479261515146134   
1915                 	0.058428913842602    
1916                 	0.0753996179492128   
1917                 	0.0954070123533566   
1918                 	0.119386748400501    
1919                 	0.156788541795695    
1920                 	0.183628038067679    
1921                 	0.174416573202867    
1922                 	0.160367139095775    
1923                 	0.133412086601114    
1924                 	0.0981499151822336   
1925                 	0.0817032120740195   
1926                 	0.0659453414795251   
1927                 	0.0473010672628357   
1928                 	0.0285703442710172   
1929                 	0.0100927449201134   
1930                 	-0.00500964203918029 
1931                 	-0.0215379158546237  
1932                 	-0.0380751257707933  
1933                 	-0.0503772257648545  
1934                 	-0.0636979419119958  
1935                 	-0.0774646337202185  
1936                 	-0.0853475748107109  
1937                 	-0.0877961363530992  
1938                 	-0.0887182681581308  
