Datetime,value
2013/04/16 13:00:00,2633.3             
2013/04/16 13:30:00,2621.4             
2013/04/16 14:00:00,2637.9             
2013/04/16 14:30:00,2682.5             
2013/04/16 15:00:00,2717.5             
2013/04/16 15:30:00,2738.9             
2013/04/16 16:00:00,2728.5             
2013/04/16 16:30:00,2771               
2013/04/16 17:00:00,2520.4             
2013/04/16 17:30:00,2466.2             
2013/04/16 18:00:00,2535.1             
2013/04/16 18:30:00,2554               
2013/04/16 19:00:00,2523.8             
2013/04/16 19:30:00,2556.7             
2013/04/16 20:00:00,2615.4             
2013/04/16 20:30:00,2736.8             
2013/04/16 21:00:00,2784.6             
2013/04/16 21:30:00,2779.3             
2013/04/16 22:00:00,2506.9             
2013/04/16 22:30:00,2667.6             
2013/04/16 23:00:00,2722.5             
2013/04/16 23:30:00,2761.2             
2013/04/17 00:00:00,2854.5             
2013/04/17 00:30:00,2817.2             
2013/04/17 01:00:00,2842.6             
2013/04/17 01:30:00,2845.6             
2013/04/17 02:00:00,2860               
2013/04/17 02:30:00,2823.4             
2013/04/17 03:00:00,2855.3             
2013/04/17 03:30:00,2844.5             
2013/04/17 04:00:00,2858               
2013/04/17 04:30:00,2860.2             
2013/04/17 05:00:00,2860.2             
2013/04/17 05:30:00,2824.4             
2013/04/17 06:00:00,2831.3             
2013/04/17 06:30:00,2744.42142857143   
2013/04/17 07:00:00,2595.32857142857   
2013/04/17 07:30:00,2704.1             
2013/04/17 08:00:00,2762.9             
2013/04/17 08:30:00,2749.7             
2013/04/17 09:00:00,2631.5             
2013/04/17 09:30:00,2615.3             
2013/04/17 10:00:00,2615.4             
2013/04/17 10:30:00,2625.6             
2013/04/17 11:00:00,2612.8             
2013/04/17 11:30:00,2587.95            
2013/04/17 12:00:00,2523.9             
2013/04/17 12:30:00,2519.7             
2013/04/17 13:00:00,2560.8             
2013/04/17 13:30:00,2496.4             
2013/04/17 14:00:00,2540.1             
2013/04/17 14:30:00,2561               
2013/04/17 15:00:00,2575               
2013/04/17 15:30:00,2577.8             
2013/04/17 16:00:00,2555.3             
2013/04/17 16:30:00,2477.4             
2013/04/17 17:00:00,2363.6             
2013/04/17 17:30:00,2509.6             
2013/04/17 18:00:00,2572.1             
2013/04/17 18:30:00,2652.4             
2013/04/17 19:00:00,2692.7             
2013/04/17 19:30:00,2476.3             
2013/04/17 20:00:00,2533.2             
2013/04/17 20:30:00,2697.6             
2013/04/17 21:00:00,2703.9             
2013/04/17 21:30:00,2719               
2013/04/17 22:00:00,2842               
2013/04/17 22:30:00,2812.2             
2013/04/17 23:00:00,2542.8             
2013/04/17 23:30:00,2653.2             
2013/04/18 00:00:00,2749.8             
2013/04/18 00:30:00,2804.6             
2013/04/18 01:00:00,2840.7             
2013/04/18 01:30:00,2847.8             
2013/04/18 02:00:00,2838.1             
2013/04/18 02:30:00,2830.1             
2013/04/18 03:00:00,2816.9             
2013/04/18 03:30:00,2802.5             
2013/04/18 04:00:00,2829.8             
2013/04/18 04:30:00,2866.95            
2013/04/18 05:00:00,2856               
2013/04/18 05:30:00,2872.2             
2013/04/18 06:00:00,2871.25            
2013/04/18 06:30:00,2798.3             
2013/04/18 07:00:00,2708               
2013/04/18 07:30:00,2676.5             
2013/04/18 08:00:00,2630.8             
2013/04/18 08:30:00,2650.15            
2013/04/18 09:00:00,2671.1             
2013/04/18 09:30:00,2651.1             
2013/04/18 10:00:00,2683.3             
2013/04/18 10:30:00,2716               
2013/04/18 11:00:00,2695               
2013/04/18 11:30:00,2729.7             
2013/04/18 12:00:00,2716.7             
2013/04/18 12:30:00,2717.6             
2013/04/18 13:00:00,2707.4             
2013/04/18 13:30:00,2728.4             
2013/04/18 14:00:00,2709.8             
2013/04/18 14:30:00,2681.2             
2013/04/18 15:00:00,2717.9             
2013/04/18 15:30:00,2671.8             
2013/04/18 16:00:00,2793.6             
2013/04/18 16:30:00,2881.2             
2013/04/18 17:00:00,2862.7             
2013/04/18 17:30:00,2831               
2013/04/18 18:00:00,2777.4             
2013/04/18 18:30:00,2580.4             
2013/04/18 19:00:00,2587.5             
2013/04/18 19:30:00,2690.1             
2013/04/18 20:00:00,2620.6             
2013/04/18 20:30:00,2732.2             
2013/04/18 21:00:00,2711.4             
2013/04/18 21:30:00,2748.5             
2013/04/18 22:00:00,2803.4             
2013/04/18 22:30:00,2850.5             
2013/04/18 23:00:00,2871.4             
2013/04/18 23:30:00,2841               
2013/04/19 00:00:00,2840.5             
2013/04/19 00:30:00,2807.2             
2013/04/19 01:00:00,2835.3             
2013/04/19 01:30:00,2809.7             
2013/04/19 02:00:00,2787.9             
2013/04/19 02:30:00,2789.1             
2013/04/19 03:00:00,2807.7             
2013/04/19 03:30:00,2763.7             
2013/04/19 04:00:00,2820.5             
2013/04/19 04:30:00,2858.7             
2013/04/19 05:00:00,2883.7             
2013/04/19 05:30:00,2889.7             
2013/04/19 06:00:00,2854.7             
2013/04/19 06:30:00,2800.30281690141   
2013/04/19 07:00:00,2709.76056338028   
2013/04/19 07:30:00,2560.18309859155   
2013/04/19 08:00:00,2515.65352112676   
2013/04/19 08:30:00,2511.9             
2013/04/19 09:00:00,2498.43            
2013/04/19 09:30:00,2474.42            
2013/04/19 10:00:00,2502.2             
2013/04/19 10:30:00,2548.95            
2013/04/19 11:00:00,2616.9             
2013/04/19 11:30:00,2644               
2013/04/19 12:00:00,2652.2             
2013/04/19 12:30:00,2650.8             
2013/04/19 13:00:00,2650.5             
2013/04/19 13:30:00,2710.7             
2013/04/19 14:00:00,2712.9             
2013/04/19 14:30:00,2663.65            
2013/04/19 15:00:00,2624.9             
2013/04/19 15:30:00,2666.9             
2013/04/19 16:00:00,2692.5             
2013/04/19 16:30:00,2687.4             
2013/04/19 17:00:00,2665.9             
2013/04/19 17:30:00,2649.2             
2013/04/19 18:00:00,2656.4             
2013/04/19 18:30:00,2646.5             
2013/04/19 19:00:00,2654.2             
2013/04/19 19:30:00,2667.8             
2013/04/19 20:00:00,2685               
2013/04/19 20:30:00,2727.5             
2013/04/19 21:00:00,2688.9             
2013/04/19 21:30:00,2717.2             
2013/04/19 22:00:00,2716.7             
2013/04/19 22:30:00,2646.4             
2013/04/19 23:00:00,2634.5             
2013/04/19 23:30:00,2713.1             
2013/04/20 00:00:00,2851.3             
2013/04/20 00:30:00,2868.4             
2013/04/20 01:00:00,2856.8             
2013/04/20 01:30:00,2778.2             
2013/04/20 02:00:00,2805.7             
2013/04/20 02:30:00,2771               
2013/04/20 03:00:00,2710.66            
2013/04/20 03:30:00,2789.64            
2013/04/20 04:00:00,2844               
2013/04/20 04:30:00,2872.6             
2013/04/20 05:00:00,2849.7             
2013/04/20 05:30:00,2844.6             
2013/04/20 06:00:00,2809.7             
2013/04/20 06:30:00,2828.05714285714   
2013/04/20 07:00:00,2601.14285714286   
2013/04/20 07:30:00,2646.6             
2013/04/20 08:00:00,2588.6             
2013/04/20 08:30:00,2557.9             
2013/04/20 09:00:00,2576.4             
2013/04/20 09:30:00,2545.2             
2013/04/20 10:00:00,2509.6             
