DateTime           	value              
2013/04/12 01:00:00	2811.18            
2013/04/12 01:30:00	2818.3             
2013/04/12 02:00:00	2826.32            
2013/04/12 02:30:00	2836.94            
2013/04/12 03:00:00	2848.14            
2013/04/12 03:30:00	2845.62            
2013/04/12 04:00:00	2841.9             
2013/04/12 04:30:00	2837.88            
2013/04/12 05:00:00	2837.48            
2013/04/12 05:30:00	2826.9             
2013/04/12 06:00:00	2801.38            
2013/04/12 06:30:00	2765               
2013/04/12 07:00:00	2733               
2013/04/12 07:30:00	2699.14            
2013/04/12 08:00:00	2679.34            
2013/04/12 08:30:00	2661.26            
2013/04/12 09:00:00	2659.14            
2013/04/12 09:30:00	2657.76            
2013/04/12 10:00:00	2653.1             
2013/04/12 10:30:00	2644.94            
2013/04/12 11:00:00	2652.64            
2013/04/12 11:30:00	2655.82            
2013/04/12 12:00:00	2651.4             
2013/04/12 12:30:00	2644.56            
2013/04/12 13:00:00	2629.78            
2013/04/12 13:30:00	2623.2             
2013/04/12 14:00:00	2622.08            
2013/04/12 14:30:00	2629.72            
2013/04/12 15:00:00	2649.4             
2013/04/12 15:30:00	2682.41294117647   
2013/04/12 16:00:00	2692.06            
2013/04/12 16:30:00	2689.22            
2013/04/12 17:00:00	2678.1             
2013/04/12 17:30:00	2652.1             
2013/04/12 18:00:00	2617.64705882353   
2013/04/12 18:30:00	2609.2             
2013/04/12 19:00:00	2597.68            
2013/04/12 19:30:00	2599.96            
2013/04/12 20:00:00	2605.86            
2013/04/12 20:30:00	2622.84            
2013/04/12 21:00:00	2641.64            
2013/04/12 21:30:00	2696.54            
2013/04/12 22:00:00	2747.76            
2013/04/12 22:30:00	2793.34            
2013/04/12 23:00:00	2817.36            
2013/04/12 23:30:00	2837.86            
2013/04/13 00:00:00	2832.56            
2013/04/13 00:30:00	2813.8             
2013/04/13 01:00:00	2803.46            
2013/04/13 01:30:00	2813.46            
2013/04/13 02:00:00	2813.68            
2013/04/13 02:30:00	2807.5             
2013/04/13 03:00:00	2807.6             
2013/04/13 03:30:00	2817.24            
2013/04/13 04:00:00	2809.52            
2013/04/13 04:30:00	2813.64            
2013/04/13 05:00:00	2829.2             
2013/04/13 05:30:00	2849.38            
2013/04/13 06:00:00	2855.22            
2013/04/13 06:30:00	2860.58            
2013/04/13 07:00:00	2826.956           
2013/04/13 07:30:00	2772.9             
2013/04/13 08:00:00	2722.72            
2013/04/13 08:30:00	2681.18            
2013/04/13 09:00:00	2646.16            
2013/04/13 09:30:00	2634.844           
2013/04/13 10:00:00	2638.78            
2013/04/13 10:30:00	2634.04            
2013/04/13 11:00:00	2624.52            
2013/04/13 11:30:00	2611.82            
2013/04/13 12:00:00	2588.64            
2013/04/13 12:30:00	2550.1             
2013/04/13 13:00:00	2535.48            
2013/04/13 13:30:00	2523.66            
2013/04/13 14:00:00	2515.06            
2013/04/13 14:30:00	2542.5             
2013/04/13 15:00:00	2596.12            
2013/04/13 15:30:00	2624.36            
2013/04/13 16:00:00	2662.32            
2013/04/13 16:30:00	2695.14            
2013/04/13 17:00:00	2699.48            
2013/04/13 17:30:00	2704.26            
2013/04/13 18:00:00	2703.38            
2013/04/13 18:30:00	2695.28            
2013/04/13 19:00:00	2677.52            
2013/04/13 19:30:00	2669.42            
2013/04/13 20:00:00	2660.86            
2013/04/13 20:30:00	2682.9             
2013/04/13 21:00:00	2720.12            
2013/04/13 21:30:00	2761.68            
2013/04/13 22:00:00	2797.06            
2013/04/13 22:30:00	2820.62            
2013/04/13 23:00:00	2819.44            
2013/04/13 23:30:00	2814.1             
2013/04/14 00:00:00	2824.82            
2013/04/14 00:30:00	2832.74            
2013/04/14 01:00:00	2846.36            
2013/04/14 01:30:00	2847.4             
2013/04/14 02:00:00	2825.98            
2013/04/14 02:30:00	2800.48            
2013/04/14 03:00:00	2795.48            
2013/04/14 03:30:00	2785.78            
2013/04/14 04:00:00	2797.62            
2013/04/14 04:30:00	2814.5             
2013/04/14 05:00:00	2833.9             
2013/04/14 05:30:00	2841               
2013/04/14 06:00:00	2847.3             
2013/04/14 06:30:00	2825.56545454545   
2013/04/14 07:00:00	2788.44            
2013/04/14 07:30:00	2766.08            
2013/04/14 08:00:00	2742.5             
2013/04/14 08:30:00	2715.12            
2013/04/14 09:00:00	2703.33454545455   
2013/04/14 09:30:00	2701.24            
2013/04/14 10:00:00	2680.58            
2013/04/14 10:30:00	2660.14            
2013/04/14 11:00:00	2660.46            
2013/04/14 11:30:00	2653.84            
2013/04/14 12:00:00	2637.5             
2013/04/14 12:30:00	2619.5             
2013/04/14 13:00:00	2605.76            
2013/04/14 13:30:00	2578.4             
2013/04/14 14:00:00	2565.3             
2013/04/14 14:30:00	2577               
2013/04/14 15:00:00	2593.22            
2013/04/14 15:30:00	2596.9             
2013/04/14 16:00:00	2601.08            
2013/04/14 16:30:00	2603.8             
2013/04/14 17:00:00	2621.42            
2013/04/14 17:30:00	2641.24            
2013/04/14 18:00:00	2681.98            
2013/04/14 18:30:00	2708.9             
2013/04/14 19:00:00	2715.62            
2013/04/14 19:30:00	2708.46            
2013/04/14 20:00:00	2707.26            
2013/04/14 20:30:00	2695.74            
2013/04/14 21:00:00	2710.72            
2013/04/14 21:30:00	2727.62            
2013/04/14 22:00:00	2728.7             
2013/04/14 22:30:00	2729.6             
2013/04/14 23:00:00	2748.7             
2013/04/14 23:30:00	2757.06            
2013/04/15 00:00:00	2790.2             
2013/04/15 00:30:00	2832.06            
2013/04/15 01:00:00	2855.38            
2013/04/15 01:30:00	2858.84            
2013/04/15 02:00:00	2854.5             
2013/04/15 02:30:00	2843.66            
2013/04/15 03:00:00	2829.78            
2013/04/15 03:30:00	2834.9             
2013/04/15 04:00:00	2838.4             
2013/04/15 04:30:00	2847.46            
2013/04/15 05:00:00	2860.34            
2013/04/15 05:30:00	2875.04            
2013/04/15 06:00:00	2881.06            
2013/04/15 06:30:00	2875.26            
2013/04/15 07:00:00	2851.96            
