Datetime,value
2013/04/21 12:00:00,2185.5             
2013/04/21 12:30:00,2409               
2013/04/21 13:00:00,2577.69230769231   
2013/04/21 13:30:00,1998.80769230769   
2013/04/21 14:00:00,1921.75            
2013/04/21 14:30:00,2587.25            
2013/04/21 15:00:00,2019.23529411765   
2013/04/21 15:30:00,2276.26470588235   
2013/04/21 16:00:00,2572.92857142857   
2013/04/21 16:30:00,2281.07142857143   
2013/04/21 17:00:00,2269.5             
2013/04/21 17:30:00,2581.5             
2013/04/21 18:00:00,2505.3             
2013/04/21 18:30:00,2163.2             
2013/04/21 19:00:00,2183.5             
2013/04/21 19:30:00,2295               
2013/04/21 20:00:00,1856               
2013/04/21 20:30:00,1909               
2013/04/21 21:00:00,1977               
2013/04/21 21:30:00,1952               
2013/04/21 22:00:00,2027.5             
2013/04/21 22:30:00,1885               
2013/04/21 23:00:00,1919               
2013/04/21 23:30:00,2032               
2013/04/22 00:00:00,2112               
2013/04/22 00:30:00,2042               
2013/04/22 01:00:00,1924               
2013/04/22 01:30:00,1935               
2013/04/22 02:00:00,1873               
2013/04/22 02:30:00,1826               
2013/04/22 03:00:00,1804               
2013/04/22 03:30:00,1867               
2013/04/22 04:00:00,1905               
2013/04/22 04:30:00,1817               
2013/04/22 05:00:00,1716               
2013/04/22 05:30:00,1652               
2013/04/22 06:00:00,1568               
2013/04/22 06:30:00,1702               
2013/04/22 07:00:00,2019.17910447761   
2013/04/22 07:30:00,1978.88059701493   
2013/04/22 08:00:00,1823.44029850746   
2013/04/22 08:30:00,1864.5             
2013/04/22 09:00:00,2124               
2013/04/22 09:30:00,2176.5             
2013/04/22 10:00:00,2298.5             
2013/04/22 10:30:00,2281.4             
2013/04/22 11:00:00,2147.1             
2013/04/22 11:30:00,2038.5             
2013/04/22 12:00:00,1886               
2013/04/22 12:30:00,1913.5             
2013/04/22 13:00:00,1940.5             
2013/04/22 13:30:00,1774.5             
2013/04/22 14:00:00,1848.5             
2013/04/22 14:30:00,2027.7             
2013/04/22 15:00:00,2157.8             
2013/04/22 15:30:00,1939.75            
2013/04/22 16:00:00,2180.25            
2013/04/22 16:30:00,1945               
2013/04/22 17:00:00,1706               
2013/04/22 17:30:00,1703               
2013/04/22 18:00:00,1767               
2013/04/22 18:30:00,1958.5             
2013/04/22 19:00:00,1844               
2013/04/22 19:30:00,1901               
2013/04/22 20:00:00,1871.5             
2013/04/22 20:30:00,1805               
